Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
France,0,14303,14097,13736,13514,13370,13195,13122,12956,12818,12666,12560
Viet Nam,0,15360,2360,2357,2357,2357,2357,2357,1928,990,0,0
