Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,0,2030,1430,763,545,2806,2295,1580,877,628,513,443
France,0,726,865,1044,1166,1240,1268,1241,1189,1225,1264,1333
Germany,0,3727,3339,5385,1249,1299,1336,2317,2283,2165,2198,307
United States,0,557,319,244,1031,856,619,387,283,236,216,189
United Kingdom,0,2372,2470,2516,2519,2443,2136,1450,946,859,635,447
