Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Myanmar,0,136,145,240,269,371,746,1193,1467,1645,1732,1831
Viet Nam,0,1691,1419,1285,1132,975,867,709,584,493,358,212
