Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Italy,0,0,0,2,9,44,75,110,114,136,2088,3569
Mauritania,0,0,0,0,0,175,0,0,1,1,54029,66393
France,0,108,113,129,163,378,1049,2034,2614,3082,3428,3719
Burkina Faso,0,3,3,3,3,3,3,3,3,3,38776,28684
United States,0,55,65,113,228,330,393,513,664,812,949,1071
Niger,0,0,0,0,0,0,0,0,0,0,50204,48928
