Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Somalia,0,176,254,468,607,979,2084,3534,3605,4009,5041,5543
Eritrea,0,30,30,260,519,729,990,1189,1270,1530,1681,2212
