Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,0,1654,1764,1891,1248,1828,1669,1677,1738,1737,1738,1708
Norway,0,381,481,569,655,942,1345,1765,1962,2059,2116,2356
Australia,135,139,102,54,35,112,121,149,347,849,1433,1689
Germany,0,6461,5848,4090,3430,3717,4202,5097,5103,5010,5359,920
United States,0,373,479,662,1139,1197,1233,1302,1341,1216,1052,943
Sweden,0,1481,1811,2028,2218,2768,3158,3573,3858,4304,4948,8570
