Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Angola,0,1952,2005,1751,1674,1669,1666,1683,1686,1686,1689,1062
Colombia,0,88,132,360,415,498,529,597,602,654,742,1147
