Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,0,654,1979,2433,2674,3076,3455,3740,3986,4223,4341,3969
United States,0,270,481,891,1025,1207,1438,1666,1783,1876,1866,1711
South Africa,0,11,32,114,211,477,473,673,1100,1100,1095,1105
United Kingdom,0,5754,6505,7093,8062,8707,9637,14119,14819,15118,12155,10302
