Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,0,561,691,714,747,1173,1169,1152,1094,1018,914,839
France,0,408,575,878,1136,1642,2089,2649,3125,3645,4111,4668
Belgium,0,28,37,73,218,294,500,696,979,1493,1938,2290
Netherlands,0,893,931,975,1023,1001,1038,1067,1009,970,825,806
United States,0,958,1253,1771,2642,3040,3290,3558,3739,3756,3643,3466
