Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,0,715,711,697,654,1286,1203,1088,952,800,690,577
Germany,0,4053,3139,8496,3898,1262,812,674,554,517,492,182
United States,0,579,645,734,1091,1061,1012,1017,943,815,635,461
Hungary,0,1318,20,26,24,28,27,27,25,14,14,27
