Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Iraq,0,1476,1148,797,20000,50000,50000,50000,7630,8491,6500,4944
Syrian Arab Rep.,0,0,0,0,6,29,59,60,40,93,126755,851284
