Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Togo,0,1221,1100,26632,9444,6208,5600,5921,5912,5883,4188,0
Congo,0,1179,1140,1126,252,287,272,266,271,257,140,0
