Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Central African Rep.,0,0,0,0,0,0,0,0,0,1025,1560,1634
Ethiopia,0,0,0,0,0,0,0,0,0,4967,5891,5890
Sudan,0,0,0,0,0,0,0,0,0,76845,176834,208130
Dem. Rep. of the Congo,0,0,0,0,0,0,0,0,0,22186,18296,13933
