Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Sudan,0,110000,224924,228836,233025,242555,250052,248001,278257,298311,306960,352948
Various,0,0,5273,5330,5318,5286,377,377,0,0,0,0
Central African Rep.,0,33893,29683,41246,48400,46176,52258,66015,69428,67414,65874,80545
Dem. Rep. of the Congo,0,1975,0,0,0,0,0,66015,207,216,262,313
