Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Angola,0,17814,12618,4666,4738,5705,5916,5924,5904,4322,0,0
Dem. Rep. of the Congo,0,998,100,554,638,642,675,964,1035,1369,1436,1900
