Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Mali,0,0,0,0,0,0,0,0,0,0,50204,48928
Nigeria,0,0,0,0,0,0,0,0,0,0,0,8385
