Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Sudan,0,0,0,0,0,2500,245,1033,1536,42,46,57
Cameroon,0,379,630,712,22342,48498,66602,85824,89927,90176,92094,102195
South Sudan,0,0,0,0,0,0,0,0,0,1025,1560,1634
Dem. Rep. of the Congo,0,207,87,74,31,38,40,36,706,910,1691,53385
Chad,0,33893,29683,41246,48400,46176,52258,66015,69428,67414,65874,80545
Congo,0,338,0,26,9,23,24,72,94,98,116,10084
