Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Ethiopia,0,0,0,0,0,0,0,0,0,0,58715,71506
Uganda,0,0,0,0,0,0,0,0,0,0,11135,22510
Kenya,0,0,0,0,0,0,0,0,0,0,16774,19930
