Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Sudan,0,5023,5023,5023,25023,45024,41202,7770,7428,8021,8370,8263
France,0,518,607,723,774,827,892,980,1026,1090,1150,1172
Cameroon,0,39261,39290,39303,7095,5974,8773,8342,8492,5251,1972,1721
Central African Rep.,0,1241,1709,822,930,1018,1059,1201,1198,861,861,861
Nigeria,0,3193,3195,61,62,57,112,178,178,179,213,71
Gabon,0,1312,1216,874,905,897,940,954,991,996,994,992
