Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Ethiopia,0,1795,1990,1616,1896,1988,2140,3446,4181,4686,5221,5740
Somalia,0,59246,63511,78582,91587,110616,132275,161468,179845,204685,226909,230506
Iraq,0,225,219,1046,1517,3747,4461,4428,4322,3940,3431,3416
Eritrea,0,86,101,122,206,415,603,767,918,842,1055,1009
