Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Afghanistan,0,1224,1030,749,710,85,46,29,30,31,19,19
Tajikistan,0,12142,12085,11173,0,0,0,0,0,0,0,0
